"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Oct-14 to 31-Oct-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,103401,23-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",13.44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,103401,23-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",346.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,106274,27-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",2.52,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,ULVERSCROFT LARGE PRINT BOOKS LTD,106274,27-Oct-14,Cultural and Related Services,  County Library Service,252020,140014  ,"Books, Publications and Media",450.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIFIED SOLUTIONS LTD,118048,14-Oct-14,Central Services,  Information and Applications - Management,127200,145003  ,Computer software,"2,100.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIFY,81649,13-Oct-14,Central Services,  Information and Applications - Management,127200,145007  ,Land Line Telephone Costs,"4,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNION BRAE AND NORHAM PRACTICE,138212,24-Oct-14,Public Health,  Local Public Health Service Health Checks,35114,144034  ,Commissioned Services,975,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNION BRAE AND NORHAM PRACTICE,138238,24-Oct-14,Public Health,  Local Public Health Service Implant GP,35111,144034  ,Commissioned Services,487.77,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNION PRIVATE HIRE,108602,08-Oct-14,Adult Social Care,  Sleekburn Horticultural Skills Unit,300057,130000  ,Vehicle Purchases,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNION PRIVATE HIRE,121969,16-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,909.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNION STREET TAXIS,126215,16-Oct-14,Children's and Education Services,  Education Provided Other Than At School,14000,136000  ,Pupils - Travel,"2,842.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNION STREET TAXIS,97863,14-Oct-14,Children's and Education Services,  Home to School Transport,204120,136000  ,Pupils - Travel,"2,389.42",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNISON L04018,145649,30-Oct-14,Central Services,  Employee Services,125011,320081  ,Fees and Charges - General,-702.62,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNITED CARLTON OFFICE SYSTEMS LTD,107995,20-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,330,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNITE THE UNION,145664,30-Oct-14,Central Services,  Employee Services,125011,320081  ,Fees and Charges - General,-23.36,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNITY GIFTS,121203,16-Oct-14,Cultural and Related Services,  Morpeth Chantry,250390,140013  ,Materials for Resale,324.02,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNITY PARENT SUPPORT SERVICES LIMITED,140407,27-Oct-14,Children's and Education Services,  E2E Programme,12034,100000  ,Salaries,499.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF HUDDERSFIELD,94958,01-Oct-14,Maintenance Debtors - General,  Maintenance Debtors - General,990016,500197  ,Debtors Raised,"8,250.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114009,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,"9,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114007,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114207,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114000,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114008,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114204,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114003,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,114208,10-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126313,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126316,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126305,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,"2,285.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126251,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126244,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126254,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126259,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126248,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126257,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126286,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,126315,17-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,610,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,116487,17-Oct-14,Fire and Rescue Services,  Learning & Development,30140,101100  ,Staff Training & Development,"3,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,119399,17-Oct-14,Fire and Rescue Services,  Learning & Development,30140,101100  ,Staff Training & Development,"-3,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF NORTHUMBRIA,133000,22-Oct-14,Children's and Education Services,  Central Services,12033,101100  ,Staff Training & Development,"2,100.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF SUNDERLAND,114001,22-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,"2,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNIVERSITY OF SUNDERLAND,114006,22-Oct-14,Adult Social Care,  Training Adult Services,300500,101100  ,Staff Training & Development,"2,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UNW LLP CHARTERED ACCOUNTANTS,95275,02-Oct-14,Central Services,  Regional Growth Fund,105013,166000  ,Other Contributions,"16,000.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH CATERING AND LEISURE LIMITED,70989,06-Oct-14,Central Services,  Ashington Central First School - Catering,262531,140011  ,Cleaning Materials,250.95,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH CATERING AND LEISURE LIMITED,81602,13-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,560,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH CATERING AND LEISURE LIMITED,96298,21-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"2,646.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH CATERING AND LEISURE LIMITED,88372,13-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"5,733.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH CATERING AND LEISURE LIMITED,103434,20-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"1,608.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH CATERING AND LEISURE LIMITED,121283,22-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,416.25,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPNORTH ENGINEERING SERVICES LIMITED,129103,20-Oct-14,Central Services,  Schools SLA Statutory Maintenance,128050,110000  ,Building Maintenance - Structural - Planned,"3,602.40",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPPER COQUETDALE COMMUNITY TRANSPORT,114372,10-Oct-14,Highways and Transport Services,  Concessionary Travel,204140,136001  ,Concessions to Bus Operators,330,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPPER COQUETDALE FILM GROUP,108390,08-Oct-14,Planning Services,  Locality Development,103001,165000  ,Grants to Voluntary Bodies,"1,800.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPPER TEESDALE AGRICULTURAL SUPPORT SERVICES LIMITED,133263,23-Oct-14,Rural Growth Network,  Rural Growth Network,990348,500115  ,RGN - Rural Growth Network,"16,630.55",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,UPPER TEESDALE AGRICULTURAL SUPPORT SERVICES LIMITED,126513,17-Oct-14,Rural Growth Network,  Rural Growth Network,990348,500115  ,RGN - Rural Growth Network,"7,049.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,URS INFRASTRUCTURE AND ENVIRONMENT UK LIMITED,92845,21-Oct-14,Environmental and Regulatory Services,  Coast Protection and Flood Defence,206300,144027  ,Consultancy Fees,"12,900.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VALUATION OFFICE AGENCY,119400,30-Oct-14,Planning Services,  Strategic & Urban Development Management,240010,144027  ,Consultancy Fees,"2,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VBA JOINT VENTURE LIMTED,109257,08-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"251,700.45",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VBA JOINT VENTURE LIMTED,114487,24-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500171  ,CIP - Infrastructure,"103,480.62",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,149784,31-Oct-14,Adult Social Care,  Northstar Centre (Berwick),300050,110001  ,Building Maintenance - Structural - Unplanned,700,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,117542,13-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,"1,164.00",Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,117540,13-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,578,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,136569,23-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,930,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,110536,09-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,426,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,128324,17-Oct-14,Central Services,  Statutory Compliance - Repairs & Maintenance,128006,110003  ,Repair and Maintenance,"4,876.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,128327,17-Oct-14,Central Services,  Statutory Compliance - Repairs & Maintenance,128006,110003  ,Repair and Maintenance,"4,718.90",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,140555,27-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,312,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,140601,27-Oct-14,Central Services,  Accommodation Moves,128019,110003  ,Repair and Maintenance,"4,595.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,140558,27-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,300,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEGA ENVIRONMENTAL CONSULTANTS LTD,140561,27-Oct-14,Fixed Asset Account,  Fixed Asset Account,990120,500133  ,CIP - land and Buildings,250,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VEHICLE WEIGHING SOLUTIONS LIMITED,89150,13-Oct-14,Highways and Transport Services,  Hexham Tyne Mills Workshop,205280,130001  ,Vehicle Repairs and maintenance,553.83,Expense
