"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Nov-14 to 30-Nov-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Waste Management Services,225100,145008  ,Mobile Phone Charges,6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Alnwick Depot - Waste Collection Services,225200,145008  ,Mobile Phone Charges,171.62,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Berwick - Waste Collection Services,225300,145008  ,Mobile Phone Charges,86.37,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Morpeth Depot - Waste Collection Services,225400,145008  ,Mobile Phone Charges,209.73,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Hexham Depot - Waste Collection Services,225500,145008  ,Mobile Phone Charges,305.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Blyth Depot - Waste Collection Services,225600,145008  ,Mobile Phone Charges,160.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Stakeford Depot - Waste Collection Services,225700,145008  ,Mobile Phone Charges,99.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Spatial Policy and Delivery,229150,145008  ,Mobile Phone Charges,76.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Conservation,229250,145008  ,Mobile Phone Charges,27.63,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Regeneration Team South East,230030,145008  ,Mobile Phone Charges,38.61,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Trading Standards & Animal Health,231540,145008  ,Mobile Phone Charges,388.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Management,231550,145008  ,Mobile Phone Charges,170.53,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Urban Reactive,232230,145008  ,Mobile Phone Charges,260.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Rural Reactive,232240,145008  ,Mobile Phone Charges,51.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Pest Control,232250,145008  ,Mobile Phone Charges,410.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Commercial Team,232260,145008  ,Mobile Phone Charges,93.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Public Protection Technical,232500,145008  ,Mobile Phone Charges,281.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Environmental Protection,232600,145008  ,Mobile Phone Charges,217.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Private Water Supplies,232650,145008  ,Mobile Phone Charges,83.81,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Licensing,233100,145008  ,Mobile Phone Charges,197.72,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Environmental and Regulatory Services,  Animal Welfare,235200,145008  ,Mobile Phone Charges,250.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Development Services - Admin,240000,145008  ,Mobile Phone Charges,251.66,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Strategic & Urban Development Management,240010,145008  ,Mobile Phone Charges,104.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Development Management - South East,240030,145008  ,Mobile Phone Charges,6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Planning Services,  Building Control,241000,145008  ,Mobile Phone Charges,590.95,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Head of Housing,245035,145008  ,Mobile Phone Charges,452.03,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Housing Supply and Provision,245040,145008  ,Mobile Phone Charges,12.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  New Supply,245045,145008  ,Mobile Phone Charges,6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Empty Homes,245050,145008  ,Mobile Phone Charges,24.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Landlord Accreditation,245055,145008  ,Mobile Phone Charges,6.11,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Housing Access,246100,145008  ,Mobile Phone Charges,36.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Homelessness and Housing Options,246120,145008  ,Mobile Phone Charges,81.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Temporary Accommodation,246130,145008  ,Mobile Phone Charges,30.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  GRT Operational,246140,145008  ,Mobile Phone Charges,46.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  GRT Unauthorised Encampments,246150,145008  ,Mobile Phone Charges,25.22,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Housing Services,  Homefinder,246160,145008  ,Mobile Phone Charges,20.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,"  County culture, leisure and tourism",249050,145008  ,Mobile Phone Charges,69.84,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  County sports and leisure,249080,145008  ,Mobile Phone Charges,36.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  Customer and Cultural Services,250000,145008  ,Mobile Phone Charges,69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  County Cultural Development,250050,145008  ,Mobile Phone Charges,34.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  County Tourism Development,250070,145008  ,Mobile Phone Charges,15.21,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  County Tourist Information,250100,145008  ,Mobile Phone Charges,69.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  Northumberland Sport General,251300,145008  ,Mobile Phone Charges,53.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  County arts and Culture,251400,145008  ,Mobile Phone Charges,31.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  Play Rangers,251900,145008  ,Mobile Phone Charges,46.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  County Library Service,252020,145008  ,Mobile Phone Charges,284.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  Alnwick County Library,252040,145008  ,Mobile Phone Charges,6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  Schools Library Service,252400,145008  ,Mobile Phone Charges,36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Customer Services Admin,255100,145008  ,Mobile Phone Charges,72.03,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  County Hall Call Centre,255210,145008  ,Mobile Phone Charges,38.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Cramlington Contact Centre,255240,145008  ,Mobile Phone Charges,42.24,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Caretaking Default,280000,145008  ,Mobile Phone Charges,243.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Ashington Central First School - Caretaking,282531,145008  ,Mobile Phone Charges,46.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Allerburn Alnwick - Caretaking,288314,145008  ,Mobile Phone Charges,11.57,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Cultural and Related Services,  Hadston Community Centre - Running Costs,294907,145008  ,Mobile Phone Charges,10.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  County Hall Running Costs (6250),295060,145008  ,Mobile Phone Charges,35.33,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Hepscott Park Running Costs (6260),295070,145008  ,Mobile Phone Charges,17.71,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Central Services,  Berwick Tweedmouth - Admin,297520,145008  ,Mobile Phone Charges,36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Adult Social Care,  Short Term Support Service - South - Central,300005,145008  ,Mobile Phone Charges,"1,207.60",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Adult Social Care,  Short Term Support Service - North - Alnwick,300006,145008  ,Mobile Phone Charges,931.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Adult Social Care,  Short Term Support Service - West,300007,145008  ,Mobile Phone Charges,"1,111.55",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Adult Social Care,  Short Term Support Service - South - Blyth,300009,145008  ,Mobile Phone Charges,616.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Adult Social Care,  Short Term Support Service - North - Berwick,300010,145008  ,Mobile Phone Charges,703.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,VODAFONE PARTNER SERVICES,154509,21-Nov-14,Adult Social Care,  Northstar Centre (Berwick),300050,145008  ,Mobile Phone Charges,13.5,Expense
